ident,role,label,model_pred,corr_to_mean_profile,profile_max,profile_entropy
C04469396,decoy,0,10.402921676635742,0.9495687023825766,0.005348087754100561,6.867952633373685
C25382921,decoy,0,11.874446868896484,0.9514456721175496,0.006338430102914572,6.853866484395665
C63259001,decoy,0,11.723746299743652,0.9860137054383107,0.005126444157212973,6.828331484502531
C09266823,decoy,0,10.734716415405272,0.9824400401323534,0.0054476503282785416,6.79329093138421
C36069370,decoy,0,10.882905960083008,0.9314694544814559,0.005783312488347292,6.913557133876178
C39684223,decoy,0,10.58605670928955,0.9835709297341682,0.0034231978934258223,6.867060687515605
C33761341,decoy,0,11.928244590759276,0.9828849460020602,0.004027859773486853,6.92598903799367
C41585155,decoy,0,10.924595832824709,0.9838550565033987,0.0036403201520442963,6.863968291408549
C02359432,decoy,0,12.133071899414062,0.9614763965665384,0.0030596544966101646,6.926835404373522
C62244997,decoy,0,10.718130111694336,0.9926137082715732,0.0035809127148240805,6.922175186200629
C67382827,decoy,0,11.871609687805176,0.9394759166557975,0.00498349592089653,6.90150322474826
C12516455,decoy,0,11.012458801269531,0.9896437743648208,0.002863873029127717,6.936259974153748
C36123680,decoy,0,11.275339126586914,0.9924924369717399,0.003873740090057254,6.857833282027952
C45830135,decoy,0,11.552814483642578,0.9368114936289551,0.0027897439431399107,6.946050757625716
C02501761,decoy,0,11.390578269958496,0.9766444871198302,0.0030097579583525658,6.888033561457298
C53146138,decoy,0,10.82159423828125,0.9650019493035397,0.0030989896040409803,6.95793854129748
C28615401,decoy,0,10.755535125732422,0.9028637069507816,0.004170528147369623,6.852815216818983
C39325050,decoy,0,11.28641414642334,0.9797284285882051,0.003908544313162565,6.918387012062736
C09684726,decoy,0,11.740489959716797,0.9851050726880787,0.004090978763997555,6.884178079797948
C33936811,decoy,0,11.820591926574709,0.9913334072718477,0.004036801401525736,6.946209098482138
C39431393,decoy,0,11.26489543914795,0.9909143737491175,0.0056181554682552814,6.827925306399262
C19941607,decoy,0,10.913656234741213,0.980393259465128,0.004463383927941322,6.87461521124752
C13815401,decoy,0,10.606368064880373,0.9926401634281558,0.003963124472647905,6.8627366684231195
C13368714,decoy,0,10.856390953063965,0.9854647965920823,0.00459996098652482,6.857402172144642
C00888569,decoy,0,11.080554008483888,0.9859936213119942,0.003125198185443878,6.893456144299696
C09478765,decoy,0,11.083566665649414,0.9375134623460263,0.004980213008821011,6.89029302787684
C37006579,decoy,0,11.203490257263184,0.958453515930769,0.005071163643151522,6.876140494821292
C04552446,decoy,0,11.653952598571776,0.9871542235774026,0.0048291184939444065,6.8253492524371175
C36553493,decoy,0,11.58067226409912,0.9735035305969167,0.0034703935962170362,6.865656925609713
C65995266,decoy,0,10.77243995666504,0.9916474224968775,0.003358744317665696,6.930125219829988
C39597402,decoy,0,11.062423706054688,0.9868249651694865,0.0038474109023809433,6.8676784011412995
C39328012,decoy,0,10.422903060913086,0.9736261974275662,0.004953879397362471,6.890910651153465
C39693453,decoy,0,10.196093559265137,0.9790188015456746,0.0033725451212376356,6.872970444753268
C12624512,decoy,0,11.6525239944458,0.9842064527984283,0.004241596907377243,6.853958775329252
C13298383,decoy,0,10.91489028930664,0.8075601132117676,0.008673935197293758,6.795516872739388
C08815955,decoy,0,11.536373138427734,0.9639266620854438,0.005387726705521345,6.872116517146753
C14794019,decoy,0,11.750447273254396,0.9732642177771981,0.0029671068768948317,6.872591903332167
C05379301,decoy,0,11.852743148803713,0.9884815078142394,0.0032955470960587263,6.922949141896822
C15867139,decoy,0,11.948397636413574,0.9759811358509205,0.003994887229055166,6.892824560361909
C18345479,decoy,0,11.817893981933594,0.9823997163364506,0.004559679888188839,6.890067382574994
C06703835,decoy,0,11.108646392822266,0.9927247884995534,0.003682162379845977,6.921966200220284
C51989506,decoy,0,10.679801940917969,0.9859907757694284,0.004082797560840845,6.900608793708122
C36091457,decoy,0,11.185834884643556,0.9834518942183935,0.003958223853260279,6.903463933397777
C39015747,decoy,0,11.306963920593262,0.9876770004684025,0.003924643620848656,6.91558548489628
C39229640,decoy,0,11.052651405334473,0.990420487711057,0.004201431293040514,6.857566733226685
C03227169,decoy,0,11.042762756347656,0.9860864184988168,0.004089701920747757,6.858472310377888
C35266772,decoy,0,10.97113037109375,0.9457642009835093,0.0035456493496894836,6.878166594848001
C38926026,decoy,0,11.408940315246582,0.9881069103818607,0.003944918978959322,6.890126560245689
C09611435,decoy,0,10.87376594543457,0.9676530104108378,0.004549246281385422,6.913789832447845
C10376533,decoy,0,11.33247184753418,0.9902288945350082,0.003769177244976163,6.953975896545511
C65074809,decoy,0,11.040132522583008,0.9627799833955616,0.004178804811090231,6.9009173814592515
C37034016,decoy,0,10.517129898071287,0.8527012542927371,0.005691155791282654,6.939226410650303
C02211399,decoy,0,10.844781875610352,0.977588066034078,0.0035638045519590378,6.918989808775078
C52473020,decoy,0,11.11324691772461,0.9743404072126216,0.0035171592608094215,6.896100346217608
C01017574,decoy,0,11.665507316589355,0.9561113444786716,0.002891586162149906,6.909902792062137
C49497562,decoy,0,11.243951797485352,0.9726403021615488,0.003536919830366969,6.862228333444682
C19857957,decoy,0,11.523582458496094,0.9494260391582635,0.0038561485707759857,6.874340440030096
C13064816,decoy,0,11.312220573425291,0.9814185542278323,0.0042784749530255795,6.93221091019073
C00565681,decoy,0,11.598209381103516,0.9923489657671338,0.004605624824762344,6.876080152845038
C06442908,decoy,0,10.921743392944336,0.9922938581151173,0.004458327312022448,6.888618753083612
C37192837,decoy,0,11.615974426269531,0.9907965303665911,0.0033595366403460503,6.8850333818146
C04885826,decoy,0,10.944012641906738,0.979916196062477,0.004179841373115778,6.871081615596582
C45631920,decoy,0,11.241705894470217,0.9859091983679856,0.0046394094824790955,6.862571214139347
C14625038,decoy,0,11.21700954437256,0.9197313092234526,0.0035514601040631533,6.8746444491679695
C39361788,decoy,0,11.725371360778809,0.9768092220992914,0.0034040750470012426,6.942489722429585
C01383858,decoy,0,11.587775230407717,0.9603581896230161,0.0027740017976611853,6.964513486007927
C01719085,decoy,0,10.787412643432615,0.9896918928937646,0.0037396028637886047,6.8241015348661405
C12635356,decoy,0,11.805676460266112,0.9767711501297971,0.004344658460468054,6.876191765416188
C17215969,decoy,0,10.490541458129885,0.9740291111184219,0.004860223736613989,6.846503721149356
C02085596,decoy,0,11.860811233520508,0.8581415549839607,0.003957611974328756,6.987417747314594
C25677458,decoy,0,11.268582344055176,0.9405276493241562,0.004216775763779879,6.928194603701247
C02505823,decoy,0,11.871356010437012,0.926597333067366,0.004140018951147795,6.907583304785562
C12979765,decoy,0,12.213478088378906,0.9734287083555555,0.0030835960060358047,6.901803440877943
C16567844,decoy,0,11.700068473815918,0.9263923201432317,0.0026422447990626097,6.943307939904564
C13358309,decoy,0,11.050406455993652,0.995919088775863,0.0038140618707984686,6.868885194744026
C35756837,decoy,0,11.861807823181152,0.9734397369196945,0.0031303653959184885,6.906495191049495
C12412765,decoy,0,11.850959777832031,0.9940144873615966,0.003673664992675185,6.938221316676426
C63949198,decoy,0,10.561697959899902,0.9947871292482774,0.0033590784296393394,6.939889669464456
C16434074,decoy,0,11.26478672027588,0.9646939230108457,0.003041186137124896,6.902163640243062
C38486871,decoy,0,11.056208610534668,0.9611487692429956,0.004355756565928459,6.8795058890966985
C00631010,decoy,0,11.255671501159668,0.9411688483245674,0.00749180419370532,6.785302868330697
C35705805,decoy,0,11.573067665100098,0.9708891089193152,0.003781980602070689,6.876001604985333
C09295107,decoy,0,11.205364227294922,0.993714379255069,0.004202271346002817,6.867982445900091
C20414353,decoy,0,11.481331825256348,0.9881368036460654,0.003706878051161766,6.85676891530503
C43742990,decoy,0,11.018182754516602,0.9065493977569601,0.006661415100097656,6.842401184762267
C64491160,decoy,0,11.838834762573242,0.9858521902482555,0.004978296346962452,6.8683971713374525
C11854934,decoy,0,11.238045692443848,0.863766776032689,0.007638253271579742,6.881319878482355
C05256177,decoy,0,11.084299087524414,0.9796306911663506,0.0039077638648450375,6.782689031427667
C35938594,decoy,0,11.139517784118652,0.9960530556315769,0.004120983649045229,6.836823228842736
C41585407,decoy,0,11.180399894714355,0.9895323218811817,0.0037326563615351915,6.847419956136778
C08779731,decoy,0,11.256096839904783,0.9571339359185751,0.0026152695063501596,6.950801854219766
C02435620,decoy,0,10.62513542175293,0.9914176919243832,0.004318939987570047,6.87153771005093
C36730594,decoy,0,11.592784881591797,0.9446261957218955,0.005844948347657919,6.867940361853106
C06282815,decoy,0,11.612665176391602,0.9931512781853354,0.0032225206959992647,6.922950676361247
C10980429,decoy,0,11.19640064239502,0.9956653983802365,0.004400935955345631,6.839460922224236
C09433322,decoy,0,11.250380516052246,0.9836558898284102,0.003986205905675888,6.869788362113553
C12467518,decoy,0,11.001679420471191,0.9683948736001383,0.0024888732004910707,6.95963936245519
C38790628,decoy,0,11.570119857788086,0.9511301937264339,0.0026628999039530754,6.950370779061574
C13036331,decoy,0,11.68805980682373,0.9890120582349858,0.0041114757768809795,6.8661694013608825
C05362380,decoy,0,11.78609848022461,0.9649053527577405,0.004177961032837629,6.907106088323683
C05097535,decoy,0,11.024754524230955,0.9901515448140153,0.004279532004147768,6.872688070363544
C36028117,decoy,0,11.055822372436523,0.9582364104211007,0.004423085134476423,6.8833037470080995
C14912166,decoy,0,10.59597396850586,0.9797140242697854,0.004715977236628532,6.868415478767087
C16033233,decoy,0,12.039567947387695,0.990644026767124,0.0035573106724768877,6.926829814704281
C25467055,decoy,0,11.624948501586914,0.9354004346530523,0.002954222494736314,6.945116047333879
C06780436,decoy,0,11.517003059387209,0.9824570156346136,0.004073120187968016,6.8719940752410285
C44783018,decoy,0,10.583354949951172,0.9407392912463006,0.0054827467538416386,6.90158146297386
C63361841,decoy,0,10.84999656677246,0.9949035774549982,0.0040442016907036304,6.892440028467838
C13568118,decoy,0,10.60041332244873,0.9211046288476447,0.0028390560764819384,6.926351314674985
C42356081,decoy,0,12.27234172821045,0.9756707960397211,0.0035432344302535057,6.879796938060735
C07247230,decoy,0,11.419244766235352,0.9875917709776154,0.004513975232839584,6.88044112738605
C63426904,decoy,0,11.03965663909912,0.9848795092153102,0.005515735596418381,6.919102489139597
C43424727,decoy,0,11.287064552307127,0.9834221189696786,0.004813060630112886,6.805477865872957
C20478362,decoy,0,11.680014610290527,0.987503700897311,0.004439285956323147,6.870602812689363
C06464479,decoy,0,12.434003829956056,0.9575669032940101,0.0039030041079968214,6.915818974608965
C35520253,decoy,0,11.54749584197998,0.9847104354930897,0.003878396237269044,6.861532717868348
C63270935,decoy,0,10.89367389678955,0.9917126512323536,0.004161983262747526,6.825429255997959
C09646890,decoy,0,11.285237312316896,0.9730821586232993,0.003973443992435932,6.894619699715917
C41313895,decoy,0,10.672176361083984,0.9924445864858533,0.0037316575180739164,6.893777391725233
C12485671,decoy,0,11.83711051940918,0.9718665288777054,0.0036262061912566423,6.9149008951360615
C63374902,decoy,0,10.951616287231444,0.9611649686770105,0.004775637295097113,6.899473031512754
C20257588,decoy,0,10.971301078796388,0.9230439440862787,0.004932740703225136,6.927582284854718
C40824993,decoy,0,11.64908504486084,0.9617194802558537,0.002815844491124153,6.9100366674698135
C58905795,decoy,0,11.49787712097168,0.9772009572926955,0.0033381779212504625,6.932943057892011
C29956583,decoy,0,11.588030815124512,0.9817206468529076,0.004238835535943508,6.877878486100531
C23505993,decoy,0,12.00847625732422,0.9630888354544634,0.004245315212756395,6.889102240117644
C40010982,decoy,0,10.764034271240234,0.9887291749865564,0.005051836837083101,6.827810482513396
C57309817,decoy,0,10.8270845413208,0.953276779276418,0.005403401795774698,6.916250128024127
C39939985,decoy,0,11.672797203063965,0.9789716404514687,0.0029703062027692795,6.892181464118023
C63671324,decoy,0,10.958662033081056,0.9954023174223904,0.003524746745824814,6.86050243900041
C39671083,decoy,0,10.711183547973633,0.9759473742605635,0.003264704020693898,6.898630373869926
C60280644,decoy,0,11.80430507659912,0.9354430769772818,0.004133453126996756,6.8979705147502415
C13500104,decoy,0,11.369032859802246,0.9731788304909503,0.0038093163166195154,6.90200170110229
C12814535,decoy,0,11.016910552978516,0.9834509029411064,0.0033740063663572073,6.823246146485203
C21234894,decoy,0,11.673853874206545,0.9859386682761209,0.0038574784994125366,6.83454714693259
C35911922,decoy,0,10.9694185256958,0.943068265153815,0.003068716498091817,6.947118787323807
C15947547,decoy,0,11.90567684173584,0.9907449619587753,0.003941884730011225,6.87345531530619
C12757192,decoy,0,11.227775573730469,0.9970571296661257,0.003699178108945489,6.917592234590092
C22890996,decoy,0,11.093976974487305,0.9944331351313124,0.0037463500630110502,6.884204471509005
C00883768,decoy,0,11.064738273620604,0.9882368665750851,0.0027948457282036543,6.939637183064457
C43218916,decoy,0,11.133773803710938,0.9605653460365772,0.0030940594151616096,6.902519972842722
C08410502,decoy,0,11.72851276397705,0.9452337837630685,0.006581038236618042,6.915775034707865
C12642571,decoy,0,10.806977272033691,0.9191817378786795,0.0035317372530698776,6.881112698099281
C43215780,decoy,0,11.60540008544922,0.9887518526311357,0.003196665784344077,6.8933422229166235
C36207407,decoy,0,11.25166130065918,0.9717642052083155,0.004026144742965698,6.935177926846117
C09763683,decoy,0,12.435452461242676,0.9864066163245061,0.0035101112443953753,6.9169201670170395
C16007123,decoy,0,11.343149185180664,0.972860665478331,0.0029705865308642387,6.9047168548678375
C08854980,decoy,0,11.68853759765625,0.9895267333072169,0.0037185780238360167,6.936660076579214
C18204027,decoy,0,12.094032287597656,0.9758509813222587,0.00322248344309628,6.9633277106798435
C22910900,decoy,0,10.991097450256348,0.9905745893268,0.00397765077650547,6.862507400959898
C19283837,decoy,0,10.788888931274414,0.9885979268580459,0.0034582011867314577,6.919289694825055
C23644725,decoy,0,11.505720138549805,0.9586248786423497,0.0032736097928136587,6.892206844574025
C24709199,decoy,0,11.31333065032959,0.9223261963987609,0.004928783047944307,6.891776221812188
C67397697,decoy,0,11.790377616882324,0.9662426807124312,0.00504683330655098,6.900498626602202
C18350890,decoy,0,10.618577003479004,0.9791059863003195,0.004445534665137529,6.893692440001054
C67202478,decoy,0,10.549988746643066,0.9672710868849111,0.004107137676328421,6.861454390187157
C14994430,decoy,0,11.29362964630127,0.9863076114824144,0.0037020875606685877,6.907165078284991
C06312658,decoy,0,11.730432510375977,0.9479740133093679,0.0037477482110261917,6.7829469144087025
C09117776,decoy,0,11.29420566558838,0.9824142075464342,0.0030763910617679358,6.909983182193107
C37358874,decoy,0,11.770161628723145,0.9323371406914742,0.003682667389512062,6.945751419985076
C13654256,decoy,0,11.293692588806152,0.919939719845911,0.00664946436882019,6.8422116437422105
C21660736,decoy,0,11.627556800842283,0.9670415189297861,0.0038210090715438128,6.89161494304547
C38576712,decoy,0,10.73048210144043,0.9883065195036126,0.0035968346055597067,6.906514213835847
C24709239,decoy,0,11.677443504333496,0.9935187216225607,0.0031680415850132704,6.872579374224707
C60037411,decoy,0,10.792509078979492,0.968531734108135,0.005349694285541773,6.8560386332233705
C39344630,decoy,0,11.586105346679688,0.925786141113702,0.004710162524133921,6.876971720979142
C59890681,decoy,0,11.2767333984375,0.9143534233105037,0.006346642971038818,6.850505510512823
C25057712,decoy,0,10.959294319152832,0.9815166958116458,0.003042512806132436,6.924976861868233
C39421761,decoy,0,11.039708137512209,0.9896907635058104,0.0034322598949074745,6.902379581790319
C57866277,decoy,0,10.869518280029297,0.9942080374999822,0.0042624990455806255,6.825663499204534
C67042730,decoy,0,11.250033378601074,0.9478563431446213,0.004987714346498251,6.853364305712423
C06843952,decoy,0,10.832135200500488,0.8824088016346687,0.0039964234456419945,6.845555218660639
C46913040,decoy,0,11.85623836517334,0.9838020368153308,0.0026044368278235197,6.952065939839804
C19961788,decoy,0,10.894145011901855,0.967573223418383,0.005249312147498131,6.852757715501955
C20933388,decoy,0,11.940007209777832,0.988481963391963,0.004152949433773756,6.92809640042589
C20719627,decoy,0,11.219074249267578,0.9948716807940218,0.003415609011426568,6.881441883138053
C14995554,decoy,0,11.810789108276367,0.9827341409738976,0.003572952700778842,6.896539311045521
C15839320,decoy,0,10.8717622756958,0.9640033442053351,0.0039153918623924255,6.906184814147907
C20755152,decoy,0,11.313640594482422,0.9631714587122856,0.003798551158979535,6.845843231494987
C01062379,decoy,0,10.869553565979004,0.9899166707902428,0.0044676680117845535,6.87420263908578
C06197743,decoy,0,11.559840202331545,0.9121065559986218,0.005034009460359812,6.884483486847719
C56782036,decoy,0,11.748568534851074,0.9802486349030719,0.005364903714507818,6.819683132211843
C34683712,decoy,0,11.182169914245604,0.9526527808445722,0.003622054122388363,6.960056296254067
C39686601,decoy,0,10.77411937713623,0.9931076568694757,0.0038157727103680372,6.870053215200398
C39227396,decoy,0,11.32008934020996,0.9774782267518285,0.003905612975358963,6.894435456256554
C04569006,decoy,0,10.901606559753418,0.9855619895371578,0.003627487225458026,6.841546549009379
C13032756,decoy,0,11.035097122192385,0.9868680264578157,0.003652948187664151,6.916094076159794
C64215349,decoy,0,11.263808250427246,0.9633179497465719,0.0028059205505996943,6.930796371650397
C03841359,decoy,0,11.720691680908203,0.9749996427838218,0.005085632670670748,6.837547925417368
C19296833,decoy,0,11.610225677490234,0.9542672471517368,0.0026917585637420416,6.965037955898952
C59170581,decoy,0,12.237361907958984,0.9898304826435971,0.0035249581560492516,6.894469406497963
C14474216,decoy,0,12.42953872680664,0.9805165033831253,0.004551238380372524,6.85681796914992
C00863528,decoy,0,11.030070304870604,0.9847701649575493,0.00395951559767127,6.854071279083527
C15770415,decoy,0,10.912202835083008,0.9733573233945648,0.0036233810242265463,6.8487796446382845
C35002060,decoy,0,10.673934936523438,0.8350852911465165,0.0039680288173258305,6.837852177711778
C19757941,decoy,0,11.032546997070312,0.9593358471064127,0.003452623263001442,6.858383804915701
C38702817,decoy,0,11.395018577575684,0.9690383357251955,0.003226988948881626,6.877159300580384
C39237562,decoy,0,11.526338577270508,0.9524382645819173,0.0038986345753073692,6.910926862282017
C13063928,decoy,0,11.501827239990234,0.9862052669149752,0.003313908353447914,6.929592827280699
C35097890,decoy,0,10.575078964233398,0.9362561192473301,0.007564203348010778,6.80124600528452
C14479336,decoy,0,11.46412754058838,0.9384379420286052,0.0041941022500395775,6.946363201259118
C12872228,decoy,0,10.73606300354004,0.9791465731029675,0.0030745191033929586,6.960514922904403
C40376889,decoy,0,10.478577613830566,0.9573525071432256,0.004320122767239809,6.969844899723995
C09712562,decoy,0,10.574249267578123,0.9282048094940807,0.003342985175549984,6.913376194142595
C20465631,decoy,0,10.843167304992676,0.9698703710472509,0.004979313816875219,6.893938996353943
C02518742,decoy,0,10.50954818725586,0.9634164151571907,0.002862502122297883,6.936107607206466
C13070729,decoy,0,11.41897201538086,0.9955464732829781,0.00425079558044672,6.873583820857166
C39666144,decoy,0,11.047308921813965,0.987820453415056,0.0036102498415857553,6.8819903393649895
C09729744,decoy,0,10.956298828125,0.9738169408789012,0.0026843633968383074,6.9261126427769755
C64714628,decoy,0,11.004755020141602,0.9813304306869549,0.0037018267903476954,6.889253148003675
C39361709,decoy,0,11.57791519165039,0.9867270240663139,0.002900388091802597,6.937045865081942
C14151958,decoy,0,11.717512130737305,0.9893862876232252,0.003893274813890457,6.9239651671291735
C37211505,decoy,0,11.010332107543944,0.9437081737012976,0.004513225983828306,6.913834725594199
C08994418,decoy,0,11.87987232208252,0.9805817253457364,0.003947750199586153,6.884016276259581
C66629042,decoy,0,10.590304374694824,0.9664219570224297,0.004068511538207531,6.885865292376652
C11730283,decoy,0,11.697595596313477,0.9829459442848419,0.003454814665019512,6.852760112981957
C63280739,decoy,0,10.439895629882812,0.9947694004024448,0.003500836668536067,6.850282620776619
C17101642,decoy,0,11.527119636535645,0.9683648431544503,0.004676785785704851,6.8751576464517905
C19402855,decoy,0,11.05519199371338,0.9832797773618673,0.0035446006804704666,6.908201121742103
C29481548,decoy,0,10.502740859985352,0.9580148291719551,0.0036731071304529905,6.957989053176614
C58952774,decoy,0,11.848167419433594,0.9925068676688007,0.004729044623672962,6.816771453931694
C49935037,decoy,0,10.71544075012207,0.9838736298776443,0.004786541685461998,6.794008662693837
C11106760,decoy,0,11.310449600219728,0.991996310907462,0.0029152703937143087,6.951207283254562
C02645160,decoy,0,10.755378723144531,0.9529650404571108,0.004078307654708624,6.902489023119204
C12925347,decoy,0,10.810717582702637,0.9256600013506441,0.00398212531581521,6.83721106105512
C20928823,decoy,0,10.919706344604492,0.9941267719607959,0.004405421670526266,6.857445298065017
C09868393,decoy,0,11.805343627929688,0.8789809207437302,0.004456883762031794,6.9463276981510855
C40172713,decoy,0,10.36013412475586,0.9657325091394209,0.004165573511272669,6.894502344425878
C65010139,decoy,0,11.50667953491211,0.9360389976334428,0.003406330244615674,6.816882677120477
C65959212,decoy,0,11.099776268005373,0.9657106923542107,0.004882172215729952,6.909533806659287
C66782048,decoy,0,11.08601188659668,0.9741296209994523,0.005613081622868776,6.832238164207218
C22381550,decoy,0,11.101211547851562,0.9477740703664004,0.003435075981542468,6.901762408381357
C39227374,decoy,0,10.78857707977295,0.996774285926541,0.0039095585234463215,6.874750543348835
C14378977,decoy,0,10.993017196655272,0.9258298677298422,0.0038778504822403193,6.842070981324713
C01445557,decoy,0,11.45840072631836,0.9722754861490086,0.005026131868362427,6.933482822906848
C09173753,decoy,0,11.826775550842283,0.9886769937005654,0.0038281576707959175,6.89336987095557
C13064445,decoy,0,11.644152641296388,0.9767348029118853,0.0037393514066934586,6.974664286898262
C39943065,decoy,0,10.61921215057373,0.9874454742624863,0.002793258288875222,6.938616340160031
C15761613,decoy,0,11.609223365783691,0.9861064162934686,0.004686106462031603,6.907351760368879
C63387249,decoy,0,11.083170890808104,0.9849432852058525,0.004646876826882362,6.869932513760963
C13500126,decoy,0,11.454989433288574,0.9938291711382146,0.003858457086607814,6.930448301871236
C22398422,decoy,0,10.928848266601562,0.9896610291791383,0.0039643472991883755,6.88770011217031
C10603437,decoy,0,11.623933792114258,0.9945239689097265,0.004370300564914942,6.8469290661339715
C38875994,decoy,0,11.570470809936523,0.9075534377451191,0.0031966266687959433,6.865616112133041
C59076301,decoy,0,11.547690391540527,0.9688980500970443,0.0026196276303380728,6.961823853676183
C64600387,decoy,0,10.973785400390623,0.9881103221771805,0.004287971183657646,6.912931407731722
C23118791,decoy,0,11.693357467651367,0.9630112329687638,0.004149036016315222,6.865734984059965
C64050837,decoy,0,11.290328979492188,0.9750250436347903,0.004569515120238066,6.8861310319866105
C33502044,decoy,0,11.108376502990724,0.9896568734834266,0.00407851068302989,6.9006470779300315
C63385327,decoy,0,11.070427894592283,0.9876037173548244,0.0036617477890104055,6.896907356924871
C38687948,decoy,0,11.485227584838867,0.9381433143787067,0.0027055784594267607,6.9180112521168535
C12889543,decoy,0,10.347387313842772,0.9674470454419329,0.0031092846766114235,6.908675559937701
C09165012,decoy,0,10.626323699951172,0.93960235920394,0.004212154541164637,6.911272864493775
C27751337,decoy,0,11.322072982788086,0.9786940655907564,0.005188401788473129,6.910255844076562
C15675588,decoy,0,11.561461448669434,0.9828991469405212,0.003152980236336589,6.942800204630199
C13206076,decoy,0,10.524336814880373,0.9661249241537174,0.0029669974464923143,6.929038201455613
C35427433,decoy,0,11.450098991394045,0.9764852446930854,0.0032151497434824705,6.922960976480466
C16725013,decoy,0,12.051596641540527,0.98792717737555,0.0035951565951108932,6.936857637235538
C60372042,decoy,0,10.330065727233888,0.9601842088871629,0.0043177176266908646,6.88510819351011
C16040123,decoy,0,10.72186279296875,0.8960528531326852,0.006096659693866968,6.879222013849168
C34790948,decoy,0,11.148696899414062,0.9348393270943267,0.004751662723720074,6.851024902599531
C51363723,decoy,0,10.769829750061035,0.9851616610445394,0.003352099098265171,6.960828466611002
C03414654,decoy,0,11.87535572052002,0.9898670130369878,0.004667398985475302,6.848228861508007
C62851373,decoy,0,11.067008018493652,0.9890063186298864,0.0043194349855184555,6.853682349131176
C19661496,decoy,0,11.84267520904541,0.9777638260285891,0.004569693468511105,6.918003996255505
C12949397,decoy,0,10.701353073120115,0.9816643509855333,0.0035185988526791334,6.909859936604003
C06193740,decoy,0,11.974774360656738,0.9840488751269266,0.004093380644917488,6.909217844501789
C20080923,decoy,0,10.747533798217772,0.9844727865254381,0.00459514744579792,6.860851593117469
C63557292,decoy,0,10.97902488708496,0.9918372604664084,0.003832270624116063,6.877914038495721
C13064513,decoy,0,11.784241676330566,0.9852218610468992,0.0030286165419965982,6.991009703206084
C66343325,decoy,0,11.268372535705566,0.97243192434994,0.004917008336633444,6.844259966103339
C09403374,decoy,0,10.757259368896484,0.9355612742272591,0.003395258216187358,6.8977869847238855
C41652342,decoy,0,10.754791259765623,0.9601497232514901,0.0029779241885989904,6.895606394811467
C06443593,decoy,0,11.061180114746094,0.9922183146857939,0.0037260677199810743,6.904173867666009
C01375202,decoy,0,11.625825881958008,0.976007233371852,0.0035315409768372774,6.9602394646426475
C67101458,decoy,0,11.187644958496094,0.9906330487630292,0.003069761209189892,6.882010599154927
C09969142,decoy,0,11.27154541015625,0.9473315773127785,0.0058193933218717575,6.84937690241854
C39736578,decoy,0,10.790204048156738,0.947815099177101,0.0033037711400538683,6.8873462510747405
C44452921,decoy,0,11.618549346923828,0.9823303145384318,0.003250259207561612,6.92466249889821
C27231993,decoy,0,10.784734725952148,0.9130729136117461,0.003281163750216365,6.8996079736650255
C21808570,decoy,0,10.775437355041504,0.997218340335145,0.004566547926515341,6.8222035519438355
C66239105,decoy,0,11.227792739868164,0.947471529746481,0.0035222650039941072,6.9668399062857205
C65882705,decoy,0,10.892655372619627,0.9350681584066471,0.003887762548401952,6.867337649851422
C40568163,decoy,0,10.50620937347412,0.9696374114505762,0.004655290860682726,6.891695590641878
C37420770,decoy,0,10.388239860534668,0.9331471171570029,0.0040231323800981045,6.9308078119954635
C00927352,decoy,0,11.520220756530762,0.9883317467819752,0.0046159750781953335,6.909386598694356
C50307507,decoy,0,10.549932479858398,0.9812125634612695,0.0036247551906853914,6.899097355713263
C49763116,decoy,0,11.489206314086914,0.9733622791387299,0.0027664974331855774,6.942296808010345
C00305800,decoy,0,11.455275535583496,0.9727096462568631,0.004725197795778513,6.891802529150388
C50603353,decoy,0,10.875718116760254,0.9879832372002955,0.004003356210887432,6.83719700867134
C39937985,decoy,0,11.754734992980955,0.9599071101158412,0.005187610164284706,6.899162830234885
C39669190,decoy,0,11.023530960083008,0.9779803047873531,0.0036491267383098602,6.891817721033476
C04848048,decoy,0,10.516254425048828,0.9798090939041285,0.0036731271538883448,6.907632427229255
C63135279,decoy,0,11.271310806274414,0.984505944388688,0.0034784080926328897,6.919193069908357
C11691940,decoy,0,10.877236366271973,0.9900182561927646,0.004632377997040749,6.815204780995716
C67177337,decoy,0,11.580984115600586,0.9906145850785623,0.004694967530667782,6.867007051746332
C43510519,decoy,0,11.762691497802734,0.9720550233797641,0.004523253068327904,6.922099785803555
C13212284,decoy,0,11.733976364135742,0.9221157799990384,0.003747955895960331,6.883601317526995
C36585002,decoy,0,10.559443473815918,0.981556111023549,0.005902279634028673,6.926963948061378
C57945367,decoy,0,11.306476593017578,0.9841439230101685,0.003557005198672414,6.940999486997493
C05905178,decoy,0,11.045843124389648,0.9805574675060176,0.004704589024186134,6.910310695296806
C05291004,decoy,0,10.723710060119627,0.9784146074219038,0.003103773109614849,6.97886685984988
C12894046,decoy,0,10.664960861206056,0.9521614797528167,0.0031045267824083567,6.903732014092717
C12131802,decoy,0,12.080574035644531,0.986519137346568,0.0035998597741127014,6.9050183703195716
C39761339,decoy,0,11.323646545410156,0.8907977148744942,0.003484423505142331,6.862869581794559
C27603057,decoy,0,11.417620658874512,0.989101911347974,0.003027417929843068,6.917244556412542
C32614496,decoy,0,11.585993766784668,0.9823742198337322,0.003979989793151617,6.817363544017886
